Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
11.257,0,-11.66,35.2,2,1881,14
11.269,0,-11.64,35,2,1875,14
11.3,0,-11.6,35.2,2,1855,14
11.304,0,-11.62,36,2,1812,14
11.316,0,-11.59,35.7,2,1798,14
11.328,0,-11.56,35.7,2,1775,14
11.353,0,-11.59,36.2,2,1761,14
11.366,0,-11.56,36,2,1731,14
11.389,0,-11.51,36.2,2,1726,14
11.411,0,-11.51,36.2,2,1710,14
11.413,0,-11.51,36.4,2,1690,14
11.426,0,-11.51,36.7,2,1663,14
11.448,0,-11.48,37.1,2,1634,14
11.46,0.8,-11.43,37.1,2,1622,14
11.482,1.6,-11.41,37.1,2,1597,14
11.508,2,-11.38,36.9,2,1589,14
11.52,2.4,-11.35,37.1,2,1558,14
11.532,2.4,-11.29,36.7,2,1530,14
11.544,2.4,-11.22,36.7,2,1508,14
11.567,2.4,-11.22,36.2,2,1481,14
11.579,2.4,-11.15,36.2,2,1466,14
11.591,2.4,-11.08,35.7,2,1443,14
11.614,2.4,-11.01,35.5,2,1438,14
11.64,2.4,-11.01,35.2,2,1424,14
11.654,2.4,-10.88,34.1,2,1421,14
11.666,2.7,-10.88,33.6,2,1423,14
11.688,3.1,-10.85,32.9,2,1429,14
11.71,3.9,-10.78,31.9,2,1436,14
11.723,4.3,-10.69,31.4,2,1436,14
11.745,4.7,-10.6,30.7,2,1443,14
11.757,5.5,-10.6,28.1,2,1455,13
11.769,5.9,-10.5,27.1,2,1466,13
11.794,6.3,-10.36,26.7,2,1477,13
11.806,6.7,-10.19,25.5,2,1487,13
11.818,7.1,-10.01,24.5,2,1487,13
11.847,7.1,-10.01,23.6,2,1497,13
11.862,7.1,-9.68,22.9,2,1495,13
11.879,7.1,-9.68,21.9,2,1492,13
11.892,7.1,-9.5,21.4,2,1487,13
11.919,7.1,-9.29,21,2,1485,13
11.924,7.1,-9.29,20.5,2,1484,13
11.938,7.1,-8.99,19.8,2,1478,13
11.968,7.1,-8.99,19.3,2,1480,13
11.98,7.1,-8.66,18.3,2,1482,13
12.005,7.1,-8.66,18.1,2,1487,13
12.018,7.1,-8.4,17.4,2,1493,13
12.044,7.5,-8.4,16.9,2,1497,13
12.056,7.5,-8.25,16.2,2,1497,13
12.068,7.5,-8.1,15.7,2,1500,13
12.093,7.5,-7.94,15.5,2,1498,13
12.112,7.5,-7.8,15.2,2,1498,13
12.129,7.5,-7.64,14.8,2,1496,13
12.143,7.8,-7.51,14.8,2,1488,13
12.156,7.8,-7.51,14.5,2,1480,13
12.172,7.8,-7.4,14.3,2,1474,13
12.19,7.8,-7.28,14,2,1468,13
12.203,8.2,-7.12,13.8,2,1465,13
12.215,8.2,-7.12,13.6,2,1459,13
12.237,8.2,-6.97,13.3,2,1460,13
12.262,8.6,-6.82,12.6,2,1465,13
12.279,8.6,-6.66,12.4,2,1471,13
12.291,8.6,-6.5,11.9,2,1479,13
12.318,9,-6.33,11.7,2,1483,13
12.33,9,-6.33,11.2,2,1495,13
12.342,9,-6,11,2,1504,13
12.354,9,-6,10.7,2,1512,13
12.378,9,-5.82,10.5,2,1512,13
12.392,9,-5.68,10.2,2,1513,13
12.404,9,-5.56,10.2,2,1508,13
12.426,8.6,-5.44,10,2,1505,13
12.462,8.6,-5.35,10,2,1500,13
12.474,9,-5.28,10,2,1499,13
12.5,9,-5.23,10,2,1499,13
12.512,9,-5.18,10.2,2,1506,14
12.534,9.4,-5.1,10.2,2,1509,14
12.552,9.4,-5.01,10,2,1518,14
12.564,9,-4.89,10,2,1519,14
12.576,9,-4.89,10,2,1524,14
12.598,9,-4.76,9.8,2,1532,14
12.615,9,-4.67,9.8,2,1534,14
12.627,9,-4.6,9.8,2,1542,14
12.639,9,-4.56,9.8,2,1542,14
12.664,9,-4.56,9.8,2,1546,14
12.668,9,-4.53,9.8,2,1549,14
12.68,9,-4.49,9.8,2,1541,14
12.705,9,-4.47,9.8,2,1538,14
12.717,9,-4.47,9.8,2,1543,14
12.729,9,-4.46,9.8,2,1545,14
12.752,8.6,-4.48,10,2,1550,14
12.764,9,-4.5,10,2,1551,14
12.776,9,-4.5,10,2,1551,14
12.798,9,-4.48,10,2,1558,14
12.812,9,-4.47,10,2,1564,14
12.824,9,-4.47,10,2,1571,14
12.846,9,-4.42,10,2,1574,14
12.858,9,-4.38,10,2,1579,14
12.886,9,-4.38,10,2,1582,14
12.908,9,-4.33,10.2,2,1587,14
12.92,9,-4.33,10.5,2,1587,14
12.943,9,-4.34,10.2,2,1590,14
12.955,8.6,-4.37,10.5,2,1592,14
12.98,8.6,-4.37,10.5,2,1592,14
12.992,8.2,-4.29,10.5,2,1593,14
13.004,8.2,-4.26,10.5,2,1597,14
13.026,8.2,-4.31,10.5,2,1602,14
13.049,8.2,-4.38,10.7,2,1607,14
13.072,8.2,-4.45,10.7,2,1609,14
13.094,8.2,-4.51,10.7,2,1613,14
13.106,8.2,-4.59,10.7,2,1616,14
13.129,8.2,-4.67,10.7,2,1616,14
13.154,8.2,-4.64,10.7,2,1621,14
13.158,8.2,-4.6,10.7,2,1626,14
13.17,8.2,-4.62,10.7,2,1627,14
13.196,7.8,-4.64,10.7,2,1628,14
13.208,7.8,-4.67,10.7,2,1633,14
13.222,7.8,-4.67,11,2,1634,14
13.238,7.8,-4.74,11,2,1636,14
13.25,7.8,-4.77,11,2,1637,14
13.279,7.8,-4.74,11,2,1641,14
13.283,7.8,-4.7,11,2,1642,14
13.294,7.8,-4.74,11,2,1638,14
13.327,7.5,-4.79,11.4,2,1642,15
13.339,7.1,-4.86,11.7,2,1645,15
13.351,7.1,-4.88,11.7,2,1648,15
13.37,7.1,-4.88,11.7,2,1649,15
13.388,6.7,-4.92,11.9,2,1651,15
13.403,6.3,-5.02,11.9,2,1652,15
13.416,6.3,-5.02,12.1,2,1657,15
13.438,6.3,-5.17,12.4,2,1659,15
13.45,6.3,-5.32,12.4,2,1662,15
13.471,6.3,-5.37,12.6,2,1662,15
13.479,6.3,-5.37,12.6,2,1662,15
13.507,6.3,-5.37,12.9,2,1663,15
13.511,6.3,-5.42,12.9,2,1665,15
13.532,6.3,-5.64,12.9,2,1669,15
13.554,6.3,-5.66,13.1,2,1669,15
13.566,6.7,-5.62,13.1,2,1672,15
13.578,6.7,-5.62,13.3,2,1672,15
13.601,6.7,-5.67,13.3,2,1675,15
13.628,6.3,-5.75,13.3,2,1676,15
13.633,6.3,-5.79,13.3,2,1679,15
13.648,6.3,-5.76,13.6,2,1680,15
13.679,6.3,-5.73,13.6,2,1682,15
13.692,6.3,-5.91,13.8,2,1680,15
13.714,6.3,-5.91,13.8,2,1683,15
13.738,6.3,-5.93,13.8,2,1683,15
13.75,5.9,-5.86,14,2,1685,15
13.774,5.9,-5.9,14,2,1683,15
13.779,5.9,-5.98,14,2,1686,15
13.791,5.5,-6.07,14.3,2,1686,15
13.811,5.5,-6.11,14.3,2,1688,15
13.838,5.5,-6.13,14.5,2,1687,15
13.85,5.5,-6.36,14.5,2,1689,15
13.869,5.5,-6.36,14.8,2,1689,15
13.885,5.5,-6.48,15,2,1689,15
13.897,5.5,-6.48,15,2,1688,15
13.923,5.5,-6.51,15.2,2,1690,15
13.935,5.1,-6.59,15.2,2,1688,15
13.963,5.1,-6.72,15.5,2,1691,15
13.975,5.1,-6.79,15.7,2,1690,15
13.987,5.1,-6.76,15.7,2,1692,15
14.009,5.1,-6.8,15.7,2,1693,15
14.021,5.1,-6.92,16,2,1693,15
14.033,4.7,-6.97,16,2,1699,15
14.057,4.7,-6.95,16,2,1701,15
14.072,4.3,-6.99,16.7,2,1705,16
14.084,3.5,-7.08,16.9,2,1708,16
14.096,3.1,-7.08,16.9,2,1710,16
14.122,2,-7.2,17.1,2,1709,16
14.134,0,-7.2,17.4,2,1710,16
14.146,0,-7.24,17.9,2,1708,16
14.172,0,-7.52,18.1,2,1705,16
14.194,0,-7.55,18.3,2,1697,16
14.206,0,-7.56,18.8,2,1692,16
14.218,0,-7.56,19,2,1686,16
14.23,0,-7.71,19.8,2,1687,16
14.252,0,-8.07,20.5,2,1687,16
14.264,0,-8.17,21,2,1689,16
14.286,0,-8.3,22.1,2,1680,16
14.308,0,-8.51,22.9,2,1677,16
14.32,0,-8.77,23.1,2,1669,16
14.342,0,-8.96,24.3,2,1668,16
14.366,0,-9.06,25.5,2,1667,16
14.377,0,-9.21,26.4,2,1669,16
14.389,0,-9.41,27.1,2,1669,16
14.412,0,-9.62,27.9,2,1669,16
14.424,0,-9.75,28.3,2,1676,16
14.454,0,-9.82,29.1,2,1679,16
14.459,0,-9.96,30.2,2,1664,16
14.471,0,-10.11,30.7,2,1669,16
14.494,0,-10.24,31.4,2,1681,16
14.517,0,-10.24,31.9,2,1683,16
14.539,0,-10.36,33.3,2,1650,16
14.565,0,-10.47,34.1,2,1646,16
14.569,0,-10.57,34.5,2,1643,16
14.581,0,-10.66,35.5,2,1625,16
14.597,0,-10.74,36.4,2,1598,16
14.615,0,-10.74,37.1,2,1580,16
14.637,0,-10.77,37.9,2,1571,16
14.665,0,-10.78,38.3,2,1556,16
14.677,0,-10.81,39.1,2,1529,16
14.688,0,-10.85,39.5,2,1507,16
14.712,0,-10.87,40,2,1497,16
14.739,0,-10.88,40.2,2,1474,16
14.743,0,-10.88,40.7,2,1468,16
14.764,0,-10.92,41.4,3,1439,16
14.776,0,-10.92,42.1,3,1416,16
14.799,0,-10.92,43.3,3,1407,16
14.811,0,-10.9,42.6,3,1397,16
14.825,0,-10.89,42.1,3,1393,16
14.848,0,-10.89,42.9,3,1363,16
14.862,0,-10.88,44.5,3,1345,16
14.874,0,-10.86,44.8,3,1331,16
14.886,0,-10.86,44.5,3,1323,16
14.908,0,-10.83,42.6,3,1311,15
14.926,0,-10.81,42.4,3,1288,15
14.938,0,-10.81,43.8,3,1274,15
14.95,0,-10.79,44.5,3,1250,15
14.971,0,-10.75,44.3,3,1250,15
14.994,0,-10.69,44.1,3,1229,15
15.007,0,-10.69,43.8,3,1225,15
15.029,0,-10.65,44.5,3,1192,15
15.041,0,-10.64,46,3,1171,15
15.064,0,-10.64,46,3,1168,15
15.083,0,-10.59,45.7,3,1162,15
15.095,0,-10.52,45.2,3,1157,15
15.117,0,-10.52,45.2,3,1146,15
15.129,0,-10.47,45.7,3,1112,15
15.152,0,-10.45,46,3,1112,15
15.179,0,-10.45,46.7,3,1090,15
15.184,0,-10.4,46.4,3,1090,15
15.196,0,-10.31,45.5,3,1081,15
15.229,0,-10.31,45.5,3,1072,15
15.246,0,-10.24,46.2,3,1036,15
15.258,0,-10.24,46.4,3,1036,15
15.27,0,-10.19,48.6,3,985,15
15.284,0,-10.19,48.6,3,985,15
15.297,0,-10.12,48.6,4,968,15
15.315,0,-10.12,47.6,4,965,15
15.336,0,-10.02,47.9,4,958,15
15.348,0,-10.02,48.6,4,955,15
15.36,0,-9.96,48.3,4,954,15
15.372,0,-9.96,47.6,4,952,15
15.394,0,-9.92,46.9,4,950,15
15.412,0,-9.92,46.9,4,950,15
15.427,0,-9.86,46.9,4,949,15
15.439,0,-9.86,46.9,4,948,15
15.451,0,-9.81,46.4,4,944,15
15.474,0,-9.81,46.4,4,942,15
15.488,0,-9.75,46,4,942,15
15.515,0,-9.75,45.7,4,941,15
15.536,0,-9.7,46,4,939,15
15.549,0,-9.7,45.7,4,939,15
15.56,0,-9.67,46,3,937,15
15.573,0,-9.63,45.7,3,937,15
15.585,0,-9.63,44.1,4,934,14
15.607,0,-9.62,43.8,4,934,14
15.618,0,-9.62,44.1,4,933,14
15.645,0,-9.62,43.8,4,933,14
15.664,0,-9.6,44.3,4,931,14
15.676,0,-9.57,43.6,4,931,14
15.688,0,-9.57,43.8,4,932,14
15.702,0,-9.57,43.3,4,932,14
15.724,0,-9.55,43.3,4,929,14
15.736,0,-9.55,43.1,4,929,14
15.76,0,-9.55,43.3,4,929,14
15.778,0,-9.56,42.6,4,928,14
15.79,0,-9.56,42.6,4,928,14
15.815,0,-9.54,42.4,4,928,14
15.827,0,-9.54,42.1,4,928,14
15.839,0,-9.53,41.9,3,927,14
15.851,0,-9.53,41.9,3,927,14
15.868,0,-9.55,39.8,3,927,14
15.88,0,-9.55,39.5,3,925,14
15.903,0,-9.57,39.3,3,924,14
15.915,0,-9.57,39.1,3,925,14
15.946,0,-9.55,38.8,3,925,14
15.958,0,-9.55,38.6,3,926,14
15.97,0,-9.55,38.6,3,924,14
15.982,0,-9.55,38.3,3,923,14
16.005,0,-9.56,38.1,3,923,14
16.038,0,-9.58,37.9,3,923,14
16.039,0,-9.58,37.9,3,923,14
16.068,0,-9.58,37.6,3,923,14
16.072,0,-9.57,37.4,3,924,14
16.087,0,-9.57,37.1,3,924,14
16.118,0,-9.55,35.5,3,924,13
16.132,0,-9.56,35,3,925,13
16.144,0,-9.56,35,3,925,13
16.168,0,-9.58,34.8,3,925,13
16.19,0,-9.57,34.5,3,925,13
16.212,0,-9.57,34.3,3,928,13
16.237,0,-9.55,34.1,3,929,13
16.249,0,-9.55,34.1,3,930,13
16.261,0,-9.57,33.8,3,930,13
16.278,0,-9.57,33.8,3,929,13
16.29,0,-9.59,33.6,3,929,13
16.312,0,-9.59,31.7,3,931,12
16.324,0,-9.6,31.7,3,933,12
16.346,0,-9.6,31.4,3,933,12
16.374,0,-9.58,31.4,3,934,12
16.386,0,-9.6,31.2,3,934,12
16.401,0,-9.6,31.2,3,933,12
16.418,0,-9.63,31.2,3,932,12
16.446,0,-9.63,31,3,933,12
16.462,0,-9.65,31,3,934,12
16.474,0,-9.65,30.7,3,933,12
16.496,0,-9.64,30.7,3,932,12
16.523,0,-9.64,29.3,3,932,12
16.535,0,-9.65,29.3,3,933,12
16.546,0,-9.67,29.3,3,932,12
16.569,0,-9.67,29.3,3,932,12
16.582,0,-9.69,29.1,3,932,12
16.594,0,-9.69,29.1,3,931,12
16.616,0,-9.7,29.1,3,931,12
16.642,0,-9.7,29.1,3,931,12
16.661,0,-9.7,29.3,3,929,12
16.667,0,-9.7,29.3,3,928,12
16.681,0,-9.72,29.3,3,925,12
16.709,0,-9.72,29.3,3,925,12
16.732,0,-9.74,27.9,3,923,11
16.744,0,-9.74,27.9,3,923,11
16.763,0,-9.74,27.9,3,921,11
16.778,0,-9.74,27.9,3,921,11
16.79,0,-9.74,27.9,3,917,11
16.802,0,-9.74,28.1,3,917,11
16.819,0,-9.75,28.1,3,914,11
16.831,0,-9.75,28.1,3,914,11
16.858,0,-9.77,28.1,3,913,11
16.86,0,-9.77,28.1,3,911,11
16.884,0,-9.76,26.7,3,911,11
16.888,0,-9.76,26.7,3,907,11
16.9,0,-9.75,26.7,3,907,11
16.93,0,-9.75,26.7,3,904,11
16.942,0,-9.77,26.7,3,904,11
16.954,0,-9.77,26.7,3,901,11
16.976,0,-9.76,26.9,3,899,11
16.988,0,-9.76,26.9,3,897,11
17,0,-9.74,26.9,3,897,11
17.023,0,-9.74,26.9,3,893,11
17.035,0,-9.74,25.2,3,893,10
17.047,0,-9.74,25.5,3,888,10
17.073,0,-9.74,25.5,3,888,10
17.085,0,-9.74,25.5,3,882,10
17.107,0,-9.74,25.5,3,882,10
17.119,0,-9.71,25.5,3,877,10
17.142,0,-9.71,25.7,3,877,10
17.163,0,-9.69,25.7,3,875,10
17.175,0,-9.69,25.7,0,873,10
17.187,0,-9.68,24.1,3,866,9
17.215,0,-9.68,24.1,3,866,9
17.227,0,-9.68,24.1,3,862,9
17.245,0,-9.68,24.3,3,860,9
17.257,0,-9.66,24.1,3,859,9
17.269,0,-9.66,24.1,3,858,9
17.293,0,-9.63,24.3,3,854,9
17.318,0,-9.63,24.3,3,853,9
17.329,0,-9.61,24.1,2,851,9
17.352,0,-9.61,24.3,2,850,9
17.354,0,-9.6,22.6,2,846,9
17.365,0,-9.6,22.6,2,845,9
17.392,0,-9.58,22.6,2,845,9
17.404,0,-9.58,22.6,2,842,9
17.426,0,-9.54,22.6,2,842,9
17.449,0,-9.54,22.6,2,839,9
17.46,0,-9.52,22.6,2,837,9
17.477,0,-9.52,22.6,2,835,9
17.491,0,-9.51,22.6,2,835,9
17.507,0,-9.51,21,2,831,8
17.529,0,-9.5,21,2,831,8
17.541,0,-9.5,21.2,2,830,8
17.569,0,-9.5,21.2,2,829,8
17.57,0,-9.49,21.2,2,827,8
17.584,0,-9.49,21.2,2,826,8
17.616,0,-9.49,21.2,2,826,8
17.634,0,-9.49,21.4,2,824,8
17.646,0,-9.51,21.4,2,822,8
17.658,0,-9.51,21.4,2,824,8
17.67,0,-9.52,20,2,824,7
17.685,0,-9.52,20,2,829,7
17.7,0,-9.52,20,2,833,7
17.713,0,-9.57,19.8,2,847,7
17.748,0,-9.68,20,2,854,7
17.773,0,-9.68,19.8,2,869,7
17.784,0,-9.79,18.1,2,877,7
17.798,0,-9.79,18.1,2,877,7
17.83,0,-9.86,18.1,2,893,7
17.851,0,-9.91,18.3,2,893,7
17.853,0,-9.91,18.1,2,900,7
17.875,0,-9.99,18.3,2,904,7
17.887,0,-9.99,18.3,2,914,7
17.909,0,-9.99,18.3,2,914,7
17.925,0,-10.06,18.3,2,922,7
17.937,0,-10.06,18.3,2,926,7
17.949,0,-10.12,16.7,2,931,6
17.961,0,-10.12,16.7,2,933,6
17.979,0,-10.16,16.7,2,939,6
17.991,0,-10.16,16.7,2,942,6
18.023,0,-10.22,16.7,2,949,6
18.043,0,-10.22,16.9,2,952,6
18.054,0,-10.29,16.9,2,964,6
18.066,0,-10.33,16.9,0,970,6
18.078,0,-10.33,16.9,1,972,6
18.1,0,-10.36,16.9,1,979,6
18.126,0,-10.36,15.2,1,979,6
18.13,0,-10.41,15.2,1,982,6
18.142,0,-10.41,15.2,1,992,6
18.164,0,-10.48,15.5,1,992,6
18.176,0,-10.48,15.5,1,999,6
18.198,0,-10.52,15.5,1,1007,6
18.214,0,-10.52,15.5,1,1010,6
18.23,0,-10.54,13.8,1,1018,5
18.258,0,-10.59,13.8,1,1022,5
18.27,0,-10.59,13.8,1,1024,5
18.282,0,-10.63,13.8,1,1027,5
18.295,0,-10.63,14,1,1030,5
18.317,0,-10.65,14,1,1036,5
18.329,0,-10.65,14,1,1038,5
18.353,0,-10.68,14,1,1041,5
18.364,0,-10.71,14,1,1044,5
18.388,0,-10.71,12.4,1,1048,4
18.402,0,-10.73,12.4,1,1050,4
18.414,0,-10.73,12.4,1,1052,4
18.431,0,-10.73,12.4,1,1050,4
18.454,0,-10.75,12.6,1,1047,4
18.48,0,-10.75,12.9,1,1038,4
18.492,0,-10.76,12.9,1,1031,4
18.504,0,-10.76,12.9,1,1031,4
18.516,0,-10.76,13.1,1,1023,4
18.538,0,-10.76,13.1,1,1020,4
18.554,0,-10.76,13.3,1,1018,4
18.569,0,-10.77,13.3,1,1014,4
18.592,0,-10.77,11.4,1,1013,4
18.614,0,-10.78,11.4,1,1009,4
18.626,0,-10.78,11.4,1,1003,4
18.648,0,-10.78,11.7,1,1000,4
18.662,0,-10.78,11.7,1,995,4
18.674,0,-10.78,11.7,1,992,4
18.696,0,-10.77,11.9,1,986,4
18.708,0,-10.77,11.9,1,984,4
18.73,0,-10.76,11.9,1,982,4
18.743,0,-10.76,11.9,1,979,4
18.755,0,-10.76,11.9,1,973,4
18.777,0,-10.75,11.9,1,970,4
18.793,0,-10.75,12.1,1,965,4
18.806,0,-10.74,12.1,1,963,4
18.833,0,-10.74,12.1,1,952,4
18.855,0,-10.74,12.1,1,947,4
18.867,0,-10.74,12.1,1,945,4
18.889,0,-10.74,12.4,1,929,4
18.904,0,-10.73,12.4,1,929,4
18.919,1.2,-10.73,12.4,1,914,4
18.934,2.7,-10.68,12.4,1,914,4
18.946,3.5,-10.68,12.4,1,904,4
18.97,5.1,-10.68,12.1,1,899,4
18.982,5.5,-10.62,11.9,1,895,4
19.004,6.3,-10.51,11.7,1,894,4
19.016,6.3,-10.51,11.2,1,895,4
19.038,5.9,-10.51,11,1,895,4
19.052,5.9,-10.3,10.5,1,899,4
19.064,5.9,-10.3,10.2,1,901,4
19.086,5.9,-10.05,10,1,904,4
19.102,5.9,-10.05,9.8,1,906,4
19.114,5.9,-9.86,9.5,1,911,4
19.136,5.5,-9.86,9.3,1,912,4
19.168,5.5,-9.7,9,1,915,4
19.18,5.5,-9.56,8.8,1,910,4
19.192,5.5,-9.56,8.8,1,905,4
19.205,5.5,-9.43,8.8,1,896,4
19.234,5.1,-9.43,8.6,1,891,4
19.246,5.1,-9.31,8.6,1,891,4
19.258,5.1,-9.31,8.8,1,869,4
19.27,5.1,-9.19,8.6,1,869,4
19.282,5.1,-9.19,8.8,1,841,4
19.304,5.1,-9.19,8.8,1,841,4
19.316,5.1,-9.08,8.8,1,819,4
19.344,5.1,-9.08,9,1,807,4
19.356,5.1,-8.95,9,1,807,4
19.368,5.1,-8.95,9,1,780,4
19.386,5.5,-8.82,9,1,780,4
19.409,5.5,-8.82,8.8,1,763,4
19.421,5.5,-8.82,8.8,1,763,4
19.44,5.9,-8.68,8.8,1,761,4
19.452,6.7,-8.68,8.6,1,763,4
19.474,7.5,-8.5,8.3,1,771,4
19.487,8.6,-8.5,8.3,1,777,4
19.509,9.8,-8.28,7.9,1,796,4
19.534,11,-8.28,7.6,1,806,4
19.539,11.8,-7.67,7.6,1,806,4
19.551,13.3,-7.67,7.1,1,837,4
19.572,13.7,-7.67,6.9,1,837,4
19.594,14.5,-7.33,6.2,1,871,4
19.605,15.3,-7.33,6.2,1,871,4
19.632,16.1,-7.33,5.7,1,900,4
19.639,16.5,-6.74,5.7,1,900,4
19.667,16.5,-6.74,5.5,1,920,4
19.672,16.5,-6.35,5.2,1,920,4
19.684,16.1,-6.35,5,1,927,4
19.706,15.7,-5.98,5,1,925,4
19.729,15.7,-5.98,5,1,924,4
19.757,15.7,-5.63,4.8,1,924,4
19.759,15.7,-5.63,4.8,1,917,4
19.772,15.7,-5.36,4.8,1,911,4
19.797,15.7,-5.36,5.5,1,899,4
19.809,16.1,-5.36,5.5,1,893,4
19.831,16.1,-5.05,5.5,1,888,4
19.833,16.1,-5.05,5.5,1,887,4
19.846,15.7,-4.99,5.5,1,886,4
19.871,16.1,-4.73,5.5,1,889,4
19.893,16.1,-4.73,5.2,1,899,4
19.919,16.1,-4.51,5.2,1,905,4
19.93,16.1,-4.51,5,1,929,4
19.957,16.1,-4.32,5,1,929,4
19.962,16.1,-4.32,4.8,1,966,4
19.976,16.1,-4.15,4.5,1,992,4
20.009,16.1,-4,4.5,1,1006,4
20.021,16.1,-3.87,4.3,1,1045,4
20.034,16.1,-3.87,4.3,1,1073,4
20.065,16.1,-3.77,4,1,1089,4
20.077,16.1,-3.77,4,1,1096,4
20.089,16.1,-3.7,4,1,1108,4
20.107,16.1,-3.6,4.5,1,1125,5
20.129,15.7,-3.47,4.3,1,1127,5
20.156,15.7,-3.47,4.3,1,1130,5
20.167,15.7,-3.32,4.3,1,1137,5
20.179,15.7,-3.32,4.3,1,1138,5
20.202,15.7,-3.14,4.3,1,1144,5
20.21,15.7,-3.04,4.3,1,1144,5
20.235,15.3,-3.04,4.3,1,1153,5
20.247,15.3,-2.98,4,1,1164,5
20.258,15.7,-2.89,4.8,1,1164,6
20.274,15.7,-2.89,4.5,1,1182,6
20.296,15.7,-2.85,4.5,1,1204,6
20.308,15.7,-2.83,4.5,1,1204,6
20.333,15.7,-2.83,4.3,1,1229,6
20.345,15.7,-2.8,4.3,1,1252,6
20.357,15.7,-2.78,4.3,1,1252,6
20.379,15.7,-2.78,4.3,1,1285,6
20.392,15.7,-2.73,4,1,1300,6
20.414,15.7,-2.67,4,1,1333,6
20.426,15.7,-2.68,4.3,1,1342,6
20.438,15.7,-2.68,4.3,1,1366,6
20.45,15.3,-2.68,4.3,1,1389,6
20.475,15.3,-2.66,4.3,1,1402,6
20.487,15.3,-2.66,4,1,1408,6
20.512,14.9,-2.6,4,1,1424,6
20.524,14.9,-2.6,4,1,1434,6
20.536,14.9,-2.6,4,1,1441,6
20.559,14.9,-2.59,4.3,1,1448,7
20.571,14.9,-2.56,4.3,1,1458,7
20.591,14.9,-2.54,4.3,1,1461,7
20.604,15.3,-2.54,4.3,1,1468,7
20.629,15.3,-2.54,4.3,1,1481,7
20.646,15.3,-2.55,4.3,1,1490,7
20.659,15.3,-2.52,4,1,1504,7
20.67,14.9,-2.45,4,1,1508,7
20.692,14.9,-2.45,4,1,1528,7
20.718,14.9,-2.43,4.3,1,1550,7
20.73,14.9,-2.43,4.3,1,1570,7
20.758,14.9,-2.45,4.3,1,1586,7
20.763,14.9,-2.45,4.3,1,1606,7
20.776,15.3,-2.44,4,1,1642,7
20.803,15.3,-2.41,4,1,1666,7
20.834,14.9,-2.22,4.3,1,1703,8
20.846,14.9,-2.22,4,1,1711,8
20.858,14.9,-2.4,4,1,1734,8
20.88,14.9,-2.46,4,1,1763,8
20.903,14.9,-2.44,4,1,1773,8
20.914,14.9,-2.54,4,1,1785,8
20.937,14.9,-2.68,4,1,1794,8
20.953,14.9,-2.65,4,1,1800,8
20.965,14.5,-2.65,4,1,1801,8
20.982,14.1,-2.76,4.5,1,1807,9
20.994,14.1,-2.74,4.5,1,1810,9
21.016,14.1,-2.76,4.5,1,1820,9
21.028,14.1,-2.86,4.5,1,1821,9
21.046,14.1,-2.85,4.5,1,1833,9
21.068,14.1,-2.9,4.5,1,1849,9
21.08,14.1,-2.9,4.5,1,1863,9
21.092,14.1,-2.85,4.5,1,1876,9
21.12,14.5,-2.96,4.8,1,1896,9
21.127,14.5,-2.95,4.8,1,1908,9
21.142,14.5,-2.96,4.5,1,1937,9
21.178,14.5,-2.94,4.5,1,1974,9
21.195,14.5,-3.02,4.5,1,1986,9
21.207,14.5,-3.04,4.5,1,2011,9
21.228,14.5,-3.01,4.5,1,2019,9
21.24,14.5,-3.04,4.5,1,2042,9
21.252,14.5,-3.15,4.5,1,2064,9
21.275,14.5,-3.15,4.8,1,2068,10
21.287,14.1,-3.11,4.8,1,2083,10
21.298,14.1,-3.24,4.8,1,2086,10
21.324,14.1,-3.22,4.8,1,2100,10
21.336,14.5,-3.28,4.8,1,2102,10
21.348,14.5,-3.26,4.8,1,2108,10
21.37,14.5,-3.31,4.8,1,2113,10
21.382,14.5,-3.34,4.8,1,2120,10
21.395,14.5,-3.37,4.8,1,2122,10
21.418,14.9,-3.31,4.8,1,2133,10
21.43,14.9,-3.33,5,1,2135,11
21.442,14.9,-3.17,5,1,2152,11
21.464,14.9,-3.21,5,1,2166,11
21.476,14.9,-3.35,5,1,2177,11
21.498,14.9,-3.32,5,1,2187,11
21.512,14.9,-3.33,4.8,1,2202,11
21.524,14.5,-3.31,4.8,1,2227,11
21.546,14.5,-3.36,5,1,2247,11
21.558,14.5,-3.36,5,1,2256,11
21.57,14.5,-3.5,5,1,2279,11
21.592,14.5,-3.43,5,1,2298,11
21.615,14.5,-3.51,5,1,2316,11
21.638,14.5,-3.52,5,1,2319,11
21.65,14.5,-3.35,5,1,2327,11
21.672,14.5,-3.64,5,1,2343,11
21.684,14.1,-3.51,5,1,2353,11
21.696,14.1,-3.47,5,1,2367,11
21.722,14.1,-3.61,5,1,2368,11
21.742,14.1,-3.5,5,1,2383,11
21.754,14.5,-3.56,5.2,1,2390,12
21.766,14.5,-3.68,5.2,1,2396,12
21.778,14.9,-3.57,5.2,1,2410,12
21.805,14.9,-3.61,5.2,1,2417,12
21.817,14.9,-3.7,5.2,1,2425,12
21.84,14.9,-3.55,5.2,1,2444,12
21.852,14.9,-3.69,5.2,1,2459,12
21.875,14.9,-3.76,5.2,1,2472,12
21.887,15.3,-3.42,5.2,1,2483,12
21.899,15.3,-3.43,5.5,1,2495,12
